text_id,word_index_in_text,surprisal,index,epoch,domain,model,condition
b1,33,8.568967474109698,3.0,0.071,physics,german-gpt2,dapt
b1,34,8.09189998336713,3.0,0.071,physics,german-gpt2,dapt
b1,35,6.6653781909653045,3.0,0.071,physics,german-gpt2,dapt
b1,36,0.044647088499407406,3.0,0.071,physics,german-gpt2,dapt
b1,37,10.996981734703546,3.0,0.071,physics,german-gpt2,dapt
b1,38,9.759897112400596,3.0,0.071,physics,german-gpt2,dapt
b1,39,3.889252814864141,3.0,0.071,physics,german-gpt2,dapt
b1,40,2.0312829617570123,3.0,0.071,physics,german-gpt2,dapt
b1,41,15.892656728464042,3.0,0.071,physics,german-gpt2,dapt
b1,42,5.180240927531115,3.0,0.071,physics,german-gpt2,dapt
b1,43,28.7940383005455,3.0,0.071,physics,german-gpt2,dapt
b1,44,8.323338412494419,3.0,0.071,physics,german-gpt2,dapt
b1,45,6.985687623030045,3.0,0.071,physics,german-gpt2,dapt
b1,46,11.935011228865987,3.0,0.071,physics,german-gpt2,dapt
b1,47,13.128877771890005,3.0,0.071,physics,german-gpt2,dapt
b1,48,8.250933716481176,3.0,0.071,physics,german-gpt2,dapt
b1,49,0.4455963854611837,3.0,0.071,physics,german-gpt2,dapt
b1,50,8.693107303224888,3.0,0.071,physics,german-gpt2,dapt
b1,51,1.9809283333935412,3.0,0.071,physics,german-gpt2,dapt
b1,52,9.590636688926969,3.0,0.071,physics,german-gpt2,dapt
b1,53,3.3167693494228856,3.0,0.071,physics,german-gpt2,dapt
b1,54,13.124820228203863,3.0,0.071,physics,german-gpt2,dapt
b1,55,3.7429877616807534,3.0,0.071,physics,german-gpt2,dapt
b1,56,18.8532321163799,3.0,0.071,physics,german-gpt2,dapt
b1,57,3.3189394265114727,3.0,0.071,physics,german-gpt2,dapt
b1,58,2.2869169421035855,3.0,0.071,physics,german-gpt2,dapt
b1,59,49.47608877538019,3.0,0.071,physics,german-gpt2,dapt
b1,60,17.264837506638045,3.0,0.071,physics,german-gpt2,dapt
b1,61,0.7520873554943984,3.0,0.071,physics,german-gpt2,dapt
b1,62,0.027986290694904173,3.0,0.071,physics,german-gpt2,dapt
b1,63,2.7548387394385725,3.0,0.071,physics,german-gpt2,dapt
b1,64,9.479562467789155,3.0,0.071,physics,german-gpt2,dapt
b1,65,4.853038774785096,3.0,0.071,physics,german-gpt2,dapt
b1,66,10.582248667835598,3.0,0.071,physics,german-gpt2,dapt
b1,67,3.5631124830045486,3.0,0.071,physics,german-gpt2,dapt
b1,68,41.88589801071584,3.0,0.071,physics,german-gpt2,dapt
b1,69,7.678823109426991,3.0,0.071,physics,german-gpt2,dapt
b1,70,4.567549294179343,3.0,0.071,physics,german-gpt2,dapt
b1,71,16.754108883538006,3.0,0.071,physics,german-gpt2,dapt
b1,72,9.06526720425681,3.0,0.071,physics,german-gpt2,dapt
b1,73,5.657123708906658,3.0,0.071,physics,german-gpt2,dapt
b1,74,17.862241946119926,3.0,0.071,physics,german-gpt2,dapt
b1,75,12.940635322271012,3.0,0.071,physics,german-gpt2,dapt
b1,76,3.8809412373132433,3.0,0.071,physics,german-gpt2,dapt
b1,77,9.313578055840487,3.0,0.071,physics,german-gpt2,dapt
b1,78,3.6464305101109415,3.0,0.071,physics,german-gpt2,dapt
b1,79,6.607226729124968,3.0,0.071,physics,german-gpt2,dapt
b1,80,10.862509531889822,3.0,0.071,physics,german-gpt2,dapt
b1,81,6.397632160449067,3.0,0.071,physics,german-gpt2,dapt
b1,82,19.088205826252786,3.0,0.071,physics,german-gpt2,dapt
b1,83,3.2049372867340424,3.0,0.071,physics,german-gpt2,dapt
b1,84,11.0793548891261,3.0,0.071,physics,german-gpt2,dapt
b1,85,1.7777473417336156,3.0,0.071,physics,german-gpt2,dapt
b1,86,1.7062452106721013,3.0,0.071,physics,german-gpt2,dapt
b1,87,30.128559693694772,3.0,0.071,physics,german-gpt2,dapt
b1,88,2.6232733873897307,3.0,0.071,physics,german-gpt2,dapt
b1,89,19.031585010005127,3.0,0.071,physics,german-gpt2,dapt
b1,90,2.148967250089415,3.0,0.071,physics,german-gpt2,dapt
b1,91,16.11114073639774,3.0,0.071,physics,german-gpt2,dapt
b1,92,7.615961386744824,3.0,0.071,physics,german-gpt2,dapt
b1,93,10.273018358139442,3.0,0.071,physics,german-gpt2,dapt
b1,94,4.010085073637937,3.0,0.071,physics,german-gpt2,dapt
b1,95,15.657874354664703,3.0,0.071,physics,german-gpt2,dapt
b1,96,10.761772413973441,3.0,0.071,physics,german-gpt2,dapt
b1,97,12.708276871952933,3.0,0.071,physics,german-gpt2,dapt
b1,98,13.091864224714927,3.0,0.071,physics,german-gpt2,dapt
b1,99,6.967925254848933,3.0,0.071,physics,german-gpt2,dapt
b1,100,1.0124772580766066,3.0,0.071,physics,german-gpt2,dapt
b1,101,19.628961459310577,3.0,0.071,physics,german-gpt2,dapt
b1,102,7.181286243578731,3.0,0.071,physics,german-gpt2,dapt
b1,103,11.228563253396352,3.0,0.071,physics,german-gpt2,dapt
b1,104,1.25808894944415,3.0,0.071,physics,german-gpt2,dapt
b1,105,3.941101757485296,3.0,0.071,physics,german-gpt2,dapt
b1,106,6.520248911208215,3.0,0.071,physics,german-gpt2,dapt
b1,107,17.652567590930172,3.0,0.071,physics,german-gpt2,dapt
b1,108,2.641387460091856,3.0,0.071,physics,german-gpt2,dapt
b1,109,20.250905458309134,3.0,0.071,physics,german-gpt2,dapt
b1,110,0.29342534055801034,3.0,0.071,physics,german-gpt2,dapt
b1,111,2.0858506491186692,3.0,0.071,physics,german-gpt2,dapt
b1,112,2.441904783356084,3.0,0.071,physics,german-gpt2,dapt
b1,113,9.277221611378693,3.0,0.071,physics,german-gpt2,dapt
b1,114,5.878087706665798,3.0,0.071,physics,german-gpt2,dapt
b1,115,11.073618923754523,3.0,0.071,physics,german-gpt2,dapt
b1,116,15.28517776564739,3.0,0.071,physics,german-gpt2,dapt
b1,117,9.526160307127178,3.0,0.071,physics,german-gpt2,dapt
b1,118,9.401099338933967,3.0,0.071,physics,german-gpt2,dapt
b1,119,57.98807436641567,3.0,0.071,physics,german-gpt2,dapt
b1,120,4.043040733161569,3.0,0.071,physics,german-gpt2,dapt
b1,121,9.02978398020694,3.0,0.071,physics,german-gpt2,dapt
b1,122,19.54389656142371,3.0,0.071,physics,german-gpt2,dapt
b1,123,10.028060028862527,3.0,0.071,physics,german-gpt2,dapt
b1,124,0.46040963814096186,3.0,0.071,physics,german-gpt2,dapt
b1,125,14.292025203773537,3.0,0.071,physics,german-gpt2,dapt
b1,126,7.70472576043874,3.0,0.071,physics,german-gpt2,dapt
b1,127,5.19877928143292,3.0,0.071,physics,german-gpt2,dapt
b1,128,11.058461060838079,3.0,0.071,physics,german-gpt2,dapt
b1,129,27.683674322012248,3.0,0.071,physics,german-gpt2,dapt
b1,130,5.692943223532459,3.0,0.071,physics,german-gpt2,dapt
b1,131,11.49918517780032,3.0,0.071,physics,german-gpt2,dapt
b1,132,8.02757640815263,3.0,0.071,physics,german-gpt2,dapt
b1,133,0.2892157212128414,3.0,0.071,physics,german-gpt2,dapt
b1,134,5.662903013906252,3.0,0.071,physics,german-gpt2,dapt
b1,135,3.6615140765222134,3.0,0.071,physics,german-gpt2,dapt
b1,136,9.199927104636119,3.0,0.071,physics,german-gpt2,dapt
b1,137,8.516609392974038,3.0,0.071,physics,german-gpt2,dapt
b1,138,5.056048127759461,3.0,0.071,physics,german-gpt2,dapt
b1,139,5.52180569541599,3.0,0.071,physics,german-gpt2,dapt
b1,140,4.552479830345441,3.0,0.071,physics,german-gpt2,dapt
b1,141,2.5540711803182043,3.0,0.071,physics,german-gpt2,dapt
b1,142,5.100448888732712,3.0,0.071,physics,german-gpt2,dapt
b1,143,1.438214204903384,3.0,0.071,physics,german-gpt2,dapt
b1,144,5.518837962792701,3.0,0.071,physics,german-gpt2,dapt
b1,145,2.448931134557084,3.0,0.071,physics,german-gpt2,dapt
b1,146,3.0592497512922523,3.0,0.071,physics,german-gpt2,dapt
b1,147,7.182339465332614,3.0,0.071,physics,german-gpt2,dapt
b1,148,3.8020091117691535,3.0,0.071,physics,german-gpt2,dapt
b1,149,1.0674844927854354,3.0,0.071,physics,german-gpt2,dapt
b1,150,10.633553156379785,3.0,0.071,physics,german-gpt2,dapt
b1,151,21.721970155345147,3.0,0.071,physics,german-gpt2,dapt
b1,152,4.044532510675154,3.0,0.071,physics,german-gpt2,dapt
b1,153,12.537330244578921,3.0,0.071,physics,german-gpt2,dapt
b1,154,17.431736715804487,3.0,0.071,physics,german-gpt2,dapt
b1,155,4.456071515751277,3.0,0.071,physics,german-gpt2,dapt
b1,156,8.148813858051858,3.0,0.071,physics,german-gpt2,dapt
b1,157,6.255952164737682,3.0,0.071,physics,german-gpt2,dapt
b1,158,4.44304795753204,3.0,0.071,physics,german-gpt2,dapt
b1,159,8.732137046011694,3.0,0.071,physics,german-gpt2,dapt
b1,160,1.657710158754759,3.0,0.071,physics,german-gpt2,dapt
b1,161,7.370445145748509,3.0,0.071,physics,german-gpt2,dapt
b2,2,26.810240608604964,3.0,0.071,physics,german-gpt2,dapt
b2,3,10.462118786207927,3.0,0.071,physics,german-gpt2,dapt
b2,4,10.88167665436318,3.0,0.071,physics,german-gpt2,dapt
b2,5,8.52610595786167,3.0,0.071,physics,german-gpt2,dapt
b2,6,10.69828811409515,3.0,0.071,physics,german-gpt2,dapt
b2,7,8.154452825208347,3.0,0.071,physics,german-gpt2,dapt
b2,8,8.332351679260837,3.0,0.071,physics,german-gpt2,dapt
b2,9,5.422477803340779,3.0,0.071,physics,german-gpt2,dapt
b2,10,22.084413273079463,3.0,0.071,physics,german-gpt2,dapt
b2,11,5.29109647272836,3.0,0.071,physics,german-gpt2,dapt
b2,12,3.089910474322772,3.0,0.071,physics,german-gpt2,dapt
b2,13,15.333069210115083,3.0,0.071,physics,german-gpt2,dapt
b2,14,11.041394190497057,3.0,0.071,physics,german-gpt2,dapt
b2,15,15.652876366847979,3.0,0.071,physics,german-gpt2,dapt
b2,16,1.9233839703107507,3.0,0.071,physics,german-gpt2,dapt
b2,17,9.173465853974367,3.0,0.071,physics,german-gpt2,dapt
b2,18,6.433516684516894,3.0,0.071,physics,german-gpt2,dapt
b2,19,1.6535830910820042,3.0,0.071,physics,german-gpt2,dapt
b2,20,23.048393917361196,3.0,0.071,physics,german-gpt2,dapt
b2,21,0.09195167441777828,3.0,0.071,physics,german-gpt2,dapt
b2,22,0.5017610177274274,3.0,0.071,physics,german-gpt2,dapt
b2,23,19.66536171635268,3.0,0.071,physics,german-gpt2,dapt
b2,24,9.847677745331577,3.0,0.071,physics,german-gpt2,dapt
b2,25,6.042550588102281,3.0,0.071,physics,german-gpt2,dapt
b2,26,3.940882006653156,3.0,0.071,physics,german-gpt2,dapt
b2,27,1.064896022215733,3.0,0.071,physics,german-gpt2,dapt
b2,28,5.058866923407102,3.0,0.071,physics,german-gpt2,dapt
b2,29,4.769456238361677,3.0,0.071,physics,german-gpt2,dapt
b2,30,1.9108755001308477,3.0,0.071,physics,german-gpt2,dapt
b2,31,17.4440448046983,3.0,0.071,physics,german-gpt2,dapt
b2,32,14.955542525969495,3.0,0.071,physics,german-gpt2,dapt
b2,33,3.459538339279534,3.0,0.071,physics,german-gpt2,dapt
b2,34,3.880855245987812,3.0,0.071,physics,german-gpt2,dapt
b2,35,4.001139568035958,3.0,0.071,physics,german-gpt2,dapt
b2,36,13.336411171490978,3.0,0.071,physics,german-gpt2,dapt
b2,37,1.9320995351085253,3.0,0.071,physics,german-gpt2,dapt
b2,38,16.236336195023924,3.0,0.071,physics,german-gpt2,dapt
b2,39,1.1574526993524996,3.0,0.071,physics,german-gpt2,dapt
b2,40,14.25756813570787,3.0,0.071,physics,german-gpt2,dapt
b2,41,3.312212497105625,3.0,0.071,physics,german-gpt2,dapt
b2,42,16.920985025531394,3.0,0.071,physics,german-gpt2,dapt
b2,43,9.546873745432757,3.0,0.071,physics,german-gpt2,dapt
b2,44,3.186579170650343,3.0,0.071,physics,german-gpt2,dapt
b2,45,4.090475612061343,3.0,0.071,physics,german-gpt2,dapt
b2,46,11.220333883552568,3.0,0.071,physics,german-gpt2,dapt
b2,47,5.576881075562994,3.0,0.071,physics,german-gpt2,dapt
b2,48,6.933384947180251,3.0,0.071,physics,german-gpt2,dapt
b2,49,4.664633544930675,3.0,0.071,physics,german-gpt2,dapt
b2,50,14.76969944930835,3.0,0.071,physics,german-gpt2,dapt
b2,51,2.0538171605689626,3.0,0.071,physics,german-gpt2,dapt
b2,52,5.476373382502864,3.0,0.071,physics,german-gpt2,dapt
b2,53,13.243183031089583,3.0,0.071,physics,german-gpt2,dapt
b2,54,3.801916241137688,3.0,0.071,physics,german-gpt2,dapt
b2,55,2.9435188419083493,3.0,0.071,physics,german-gpt2,dapt
b2,56,3.0875040930718995,3.0,0.071,physics,german-gpt2,dapt
b2,57,26.325739339761498,3.0,0.071,physics,german-gpt2,dapt
b2,58,3.0321342786266183,3.0,0.071,physics,german-gpt2,dapt
b2,59,11.739376147995317,3.0,0.071,physics,german-gpt2,dapt
b2,60,2.0286550668518286,3.0,0.071,physics,german-gpt2,dapt
b2,61,0.08571849107918399,3.0,0.071,physics,german-gpt2,dapt
b2,62,11.169724204917866,3.0,0.071,physics,german-gpt2,dapt
b2,63,5.508250022874983,3.0,0.071,physics,german-gpt2,dapt
b2,64,10.83032951412158,3.0,0.071,physics,german-gpt2,dapt
b2,65,7.68778271760634,3.0,0.071,physics,german-gpt2,dapt
b2,66,11.976062799696335,3.0,0.071,physics,german-gpt2,dapt
b2,67,5.381948027873147,3.0,0.071,physics,german-gpt2,dapt
b2,68,4.060874302160138,3.0,0.071,physics,german-gpt2,dapt
b2,69,3.4672390344545674,3.0,0.071,physics,german-gpt2,dapt
b2,70,7.470869943170924,3.0,0.071,physics,german-gpt2,dapt
b2,71,13.923897371497599,3.0,0.071,physics,german-gpt2,dapt
b2,72,6.40340527407323,3.0,0.071,physics,german-gpt2,dapt
b2,73,5.467089759009289,3.0,0.071,physics,german-gpt2,dapt
b2,74,1.501446722180811,3.0,0.071,physics,german-gpt2,dapt
b2,75,9.940064761583269,3.0,0.071,physics,german-gpt2,dapt
b2,76,0.04689402033509864,3.0,0.071,physics,german-gpt2,dapt
b2,77,32.139334584249646,3.0,0.071,physics,german-gpt2,dapt
b2,78,15.097561542481392,3.0,0.071,physics,german-gpt2,dapt
b2,79,9.391140167587803,3.0,0.071,physics,german-gpt2,dapt
b2,80,4.6995219011454274,3.0,0.071,physics,german-gpt2,dapt
b2,81,11.145427871865177,3.0,0.071,physics,german-gpt2,dapt
b2,82,12.171857480467004,3.0,0.071,physics,german-gpt2,dapt
b2,83,27.720952722469658,3.0,0.071,physics,german-gpt2,dapt
b2,84,7.610427672970663,3.0,0.071,physics,german-gpt2,dapt
b2,85,5.035482786334588,3.0,0.071,physics,german-gpt2,dapt
b2,86,7.801103548112377,3.0,0.071,physics,german-gpt2,dapt
b2,87,12.294181172789083,3.0,0.071,physics,german-gpt2,dapt
b2,88,9.376473487122224,3.0,0.071,physics,german-gpt2,dapt
b2,89,14.198120612610634,3.0,0.071,physics,german-gpt2,dapt
b2,90,4.216159501415978,3.0,0.071,physics,german-gpt2,dapt
b2,91,4.894562953940016,3.0,0.071,physics,german-gpt2,dapt
b2,92,4.630285125561078,3.0,0.071,physics,german-gpt2,dapt
b2,93,2.394910008059869,3.0,0.071,physics,german-gpt2,dapt
b2,94,5.742953370646251,3.0,0.071,physics,german-gpt2,dapt
b2,95,21.84222747611711,3.0,0.071,physics,german-gpt2,dapt
b2,96,12.533993990588085,3.0,0.071,physics,german-gpt2,dapt
b2,97,1.9872511035698615,3.0,0.071,physics,german-gpt2,dapt
b2,98,10.24173746566991,3.0,0.071,physics,german-gpt2,dapt
b2,99,10.528697940760784,3.0,0.071,physics,german-gpt2,dapt
b2,100,0.9851767320786444,3.0,0.071,physics,german-gpt2,dapt
b2,101,4.695233685728814,3.0,0.071,physics,german-gpt2,dapt
b2,102,9.054097167559416,3.0,0.071,physics,german-gpt2,dapt
b2,103,5.448457158614812,3.0,0.071,physics,german-gpt2,dapt
b2,104,6.680242307514075,3.0,0.071,physics,german-gpt2,dapt
b2,105,11.345477403418192,3.0,0.071,physics,german-gpt2,dapt
b2,106,3.257076235100215,3.0,0.071,physics,german-gpt2,dapt
b2,107,0.1653981983342849,3.0,0.071,physics,german-gpt2,dapt
b2,108,4.598521993738528,3.0,0.071,physics,german-gpt2,dapt
b2,109,8.004486705378392,3.0,0.071,physics,german-gpt2,dapt
b2,110,4.325159009845111,3.0,0.071,physics,german-gpt2,dapt
b2,111,11.229825262088385,3.0,0.071,physics,german-gpt2,dapt
b2,112,19.705336438698414,3.0,0.071,physics,german-gpt2,dapt
b2,113,5.294055262253804,3.0,0.071,physics,german-gpt2,dapt
b2,114,47.098908598533676,3.0,0.071,physics,german-gpt2,dapt
b2,115,6.073376070512328,3.0,0.071,physics,german-gpt2,dapt
b2,116,9.647464486294941,3.0,0.071,physics,german-gpt2,dapt
b2,117,11.518685258685748,3.0,0.071,physics,german-gpt2,dapt
b2,118,7.858119838465694,3.0,0.071,physics,german-gpt2,dapt
b2,119,8.672612474686868,3.0,0.071,physics,german-gpt2,dapt
b2,120,7.562979723389424,3.0,0.071,physics,german-gpt2,dapt
b2,121,0.9496132996199785,3.0,0.071,physics,german-gpt2,dapt
b2,122,5.062726214092463,3.0,0.071,physics,german-gpt2,dapt
b2,123,14.260606037252712,3.0,0.071,physics,german-gpt2,dapt
b2,124,0.7968614908026729,3.0,0.071,physics,german-gpt2,dapt
b2,125,9.12366793345174,3.0,0.071,physics,german-gpt2,dapt
b2,126,2.4651810873065076,3.0,0.071,physics,german-gpt2,dapt
b2,127,8.63841200473629,3.0,0.071,physics,german-gpt2,dapt
b2,128,11.959218130940227,3.0,0.071,physics,german-gpt2,dapt
b2,129,8.11653587197889,3.0,0.071,physics,german-gpt2,dapt
b2,130,7.075694055428492,3.0,0.071,physics,german-gpt2,dapt
b2,131,9.582417896016212,3.0,0.071,physics,german-gpt2,dapt
b2,132,1.0448941819464121,3.0,0.071,physics,german-gpt2,dapt
b2,133,8.392967050548759,3.0,0.071,physics,german-gpt2,dapt
b2,134,6.932919906092318,3.0,0.071,physics,german-gpt2,dapt
b2,135,16.92667283576073,3.0,0.071,physics,german-gpt2,dapt
b2,136,18.292827857796453,3.0,0.071,physics,german-gpt2,dapt
b2,137,11.43215734738365,3.0,0.071,physics,german-gpt2,dapt
b2,138,15.426455789533588,3.0,0.071,physics,german-gpt2,dapt
b2,139,9.326958994008217,3.0,0.071,physics,german-gpt2,dapt
b2,140,20.499080809061763,3.0,0.071,physics,german-gpt2,dapt
b2,141,11.460598274719965,3.0,0.071,physics,german-gpt2,dapt
b2,142,1.3872229720088287,3.0,0.071,physics,german-gpt2,dapt
b2,143,4.9169169149338625,3.0,0.071,physics,german-gpt2,dapt
b2,144,9.395416344218857,3.0,0.071,physics,german-gpt2,dapt
b2,145,18.291480717692245,3.0,0.071,physics,german-gpt2,dapt
b2,146,13.346761775350506,3.0,0.071,physics,german-gpt2,dapt
b2,147,3.926081867650506,3.0,0.071,physics,german-gpt2,dapt
b2,148,4.180817754594274,3.0,0.071,physics,german-gpt2,dapt
b2,149,10.17129758545145,3.0,0.071,physics,german-gpt2,dapt
b3,1,36.65208057483565,3.0,0.071,physics,german-gpt2,dapt
b3,2,2.6518431453510605,3.0,0.071,physics,german-gpt2,dapt
b3,3,8.171705186900011,3.0,0.071,physics,german-gpt2,dapt
b3,4,10.32540152186984,3.0,0.071,physics,german-gpt2,dapt
b3,5,3.1737843493567532,3.0,0.071,physics,german-gpt2,dapt
b3,6,6.030205673423349,3.0,0.071,physics,german-gpt2,dapt
b3,7,4.860453634794395,3.0,0.071,physics,german-gpt2,dapt
b3,8,2.4394884271114616,3.0,0.071,physics,german-gpt2,dapt
b3,9,13.708716303809867,3.0,0.071,physics,german-gpt2,dapt
b3,10,3.6389416975617714,3.0,0.071,physics,german-gpt2,dapt
b3,11,11.375434373441381,3.0,0.071,physics,german-gpt2,dapt
b3,12,4.018852749178922,3.0,0.071,physics,german-gpt2,dapt
b3,13,9.181820771153284,3.0,0.071,physics,german-gpt2,dapt
b3,14,1.5019277576552743,3.0,0.071,physics,german-gpt2,dapt
b3,15,0.33636285163988955,3.0,0.071,physics,german-gpt2,dapt
b3,16,21.066530514294914,3.0,0.071,physics,german-gpt2,dapt
b3,17,15.001601027714411,3.0,0.071,physics,german-gpt2,dapt
b3,18,0.36156699511515955,3.0,0.071,physics,german-gpt2,dapt
b3,19,3.852676920539846,3.0,0.071,physics,german-gpt2,dapt
b3,20,44.47695410309775,3.0,0.071,physics,german-gpt2,dapt
b3,21,9.476400910718343,3.0,0.071,physics,german-gpt2,dapt
b3,22,6.6695876383278225,3.0,0.071,physics,german-gpt2,dapt
b3,23,9.264630417543724,3.0,0.071,physics,german-gpt2,dapt
b3,24,7.694490728920593,3.0,0.071,physics,german-gpt2,dapt
b3,25,3.949925542366126,3.0,0.071,physics,german-gpt2,dapt
b3,26,14.79262267287655,3.0,0.071,physics,german-gpt2,dapt
b3,27,2.4287453588426655,3.0,0.071,physics,german-gpt2,dapt
b3,28,11.706223396353796,3.0,0.071,physics,german-gpt2,dapt
b3,29,18.597653519821364,3.0,0.071,physics,german-gpt2,dapt
b3,30,4.4799028077160346,3.0,0.071,physics,german-gpt2,dapt
b3,31,37.5278805545405,3.0,0.071,physics,german-gpt2,dapt
b3,32,5.022421047966859,3.0,0.071,physics,german-gpt2,dapt
b3,33,38.86381874076758,3.0,0.071,physics,german-gpt2,dapt
b3,34,3.2929270505684727,3.0,0.071,physics,german-gpt2,dapt
b3,35,41.92549503827652,3.0,0.071,physics,german-gpt2,dapt
b3,36,25.085883969463993,3.0,0.071,physics,german-gpt2,dapt
b3,37,3.5983211152544845,3.0,0.071,physics,german-gpt2,dapt
b3,38,3.671381753098118,3.0,0.071,physics,german-gpt2,dapt
b3,39,25.511979349633,3.0,0.071,physics,german-gpt2,dapt
b3,40,6.321338592734515,3.0,0.071,physics,german-gpt2,dapt
b3,41,10.871079771347617,3.0,0.071,physics,german-gpt2,dapt
b3,42,5.401782099066551,3.0,0.071,physics,german-gpt2,dapt
b3,43,19.031560308996898,3.0,0.071,physics,german-gpt2,dapt
b3,44,23.084195373808654,3.0,0.071,physics,german-gpt2,dapt
b3,45,15.286035394757123,3.0,0.071,physics,german-gpt2,dapt
b3,46,6.100122124443908,3.0,0.071,physics,german-gpt2,dapt
b3,47,10.892728259507624,3.0,0.071,physics,german-gpt2,dapt
b3,48,10.324794767077595,3.0,0.071,physics,german-gpt2,dapt
b3,49,9.68040741910241,3.0,0.071,physics,german-gpt2,dapt
b3,50,2.833711530968114,3.0,0.071,physics,german-gpt2,dapt
b3,51,9.056100077511363,3.0,0.071,physics,german-gpt2,dapt
b3,52,1.569737593185415,3.0,0.071,physics,german-gpt2,dapt
b3,53,13.005273023797313,3.0,0.071,physics,german-gpt2,dapt
b3,54,4.342798582413505,3.0,0.071,physics,german-gpt2,dapt
b3,55,21.00703208433302,3.0,0.071,physics,german-gpt2,dapt
b3,56,2.349709183794804,3.0,0.071,physics,german-gpt2,dapt
b3,57,3.9090287559215535,3.0,0.071,physics,german-gpt2,dapt
b3,58,18.00641775406063,3.0,0.071,physics,german-gpt2,dapt
b3,59,0.605194651626687,3.0,0.071,physics,german-gpt2,dapt
b3,60,10.264243803292421,3.0,0.071,physics,german-gpt2,dapt
b3,61,2.8697721652704242,3.0,0.071,physics,german-gpt2,dapt
b3,62,27.98815184815615,3.0,0.071,physics,german-gpt2,dapt
b3,63,6.016766261154325,3.0,0.071,physics,german-gpt2,dapt
b3,64,6.146867008948419,3.0,0.071,physics,german-gpt2,dapt
b3,65,6.753457385778184,3.0,0.071,physics,german-gpt2,dapt
b3,66,8.814311044524548,3.0,0.071,physics,german-gpt2,dapt
b3,67,1.7226595788357495,3.0,0.071,physics,german-gpt2,dapt
b3,68,20.326214898299785,3.0,0.071,physics,german-gpt2,dapt
b3,69,2.5778596486028973,3.0,0.071,physics,german-gpt2,dapt
b3,70,1.6466817712681814,3.0,0.071,physics,german-gpt2,dapt
b3,71,27.586503748062714,3.0,0.071,physics,german-gpt2,dapt
b3,72,9.079140937212754,3.0,0.071,physics,german-gpt2,dapt
b3,73,14.406826632920852,3.0,0.071,physics,german-gpt2,dapt
b3,74,3.9400506425188855,3.0,0.071,physics,german-gpt2,dapt
b3,75,5.286656224648384,3.0,0.071,physics,german-gpt2,dapt
b3,76,2.7292277710026864,3.0,0.071,physics,german-gpt2,dapt
b3,77,4.7263625455349825,3.0,0.071,physics,german-gpt2,dapt
b3,78,4.489017888211763,3.0,0.071,physics,german-gpt2,dapt
b3,79,7.065984258926079,3.0,0.071,physics,german-gpt2,dapt
b3,80,17.536520563997836,3.0,0.071,physics,german-gpt2,dapt
b3,81,6.316581552611649,3.0,0.071,physics,german-gpt2,dapt
b3,82,16.617219636549056,3.0,0.071,physics,german-gpt2,dapt
b3,83,3.9276369347796076,3.0,0.071,physics,german-gpt2,dapt
b3,84,7.133292077098352,3.0,0.071,physics,german-gpt2,dapt
b3,85,4.319387960012758,3.0,0.071,physics,german-gpt2,dapt
b3,86,0.13405556409309408,3.0,0.071,physics,german-gpt2,dapt
b3,87,7.3806134479981225,3.0,0.071,physics,german-gpt2,dapt
b3,88,2.2990699241441552,3.0,0.071,physics,german-gpt2,dapt
b3,89,13.188532577077195,3.0,0.071,physics,german-gpt2,dapt
b3,90,3.0029505426017082,3.0,0.071,physics,german-gpt2,dapt
b3,91,8.819690296380402,3.0,0.071,physics,german-gpt2,dapt
b3,92,6.999988324414589,3.0,0.071,physics,german-gpt2,dapt
b3,93,8.218044442260776,3.0,0.071,physics,german-gpt2,dapt
b3,94,3.6478834195454306,3.0,0.071,physics,german-gpt2,dapt
b3,95,11.544444132201376,3.0,0.071,physics,german-gpt2,dapt
b3,96,13.621951859931027,3.0,0.071,physics,german-gpt2,dapt
b3,97,5.768604583022439,3.0,0.071,physics,german-gpt2,dapt
b3,98,12.467278271229482,3.0,0.071,physics,german-gpt2,dapt
b3,99,18.034964810312047,3.0,0.071,physics,german-gpt2,dapt
b3,100,3.600351542430571,3.0,0.071,physics,german-gpt2,dapt
b3,101,52.783337090008914,3.0,0.071,physics,german-gpt2,dapt
b3,102,2.5734744349711973,3.0,0.071,physics,german-gpt2,dapt
b3,103,9.936274263958252,3.0,0.071,physics,german-gpt2,dapt
b3,104,0.9163735247571201,3.0,0.071,physics,german-gpt2,dapt
b3,105,16.93826171470647,3.0,0.071,physics,german-gpt2,dapt
b3,106,3.2013256510659236,3.0,0.071,physics,german-gpt2,dapt
b3,107,9.166738580603218,3.0,0.071,physics,german-gpt2,dapt
b3,108,3.2317256483977355,3.0,0.071,physics,german-gpt2,dapt
b3,109,7.132317279433261,3.0,0.071,physics,german-gpt2,dapt
b3,110,0.7174936042169597,3.0,0.071,physics,german-gpt2,dapt
b3,111,3.7081443614622134,3.0,0.071,physics,german-gpt2,dapt
b3,112,2.3742614270319784,3.0,0.071,physics,german-gpt2,dapt
b3,113,13.777983001688238,3.0,0.071,physics,german-gpt2,dapt
b3,114,12.496025515286503,3.0,0.071,physics,german-gpt2,dapt
b3,115,1.2367482242378622,3.0,0.071,physics,german-gpt2,dapt
b3,116,9.789571686911069,3.0,0.071,physics,german-gpt2,dapt
b3,117,4.229115298470775,3.0,0.071,physics,german-gpt2,dapt
b3,118,3.9286815574009486,3.0,0.071,physics,german-gpt2,dapt
b3,119,11.65749864757255,3.0,0.071,physics,german-gpt2,dapt
